núm_corre,año_ocu,mes_ocu,día_ocu,día_sem_ocu,hora_ocu,g_hora,g_hora_mañ.tar.noch,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_60ymás,g_edad_80ymás,edad_quinquenales,delito_com,g_delitos
6908,2020,1,16,4,20,4,3,5,513,99,1,32,5,5,7,94,6
6909,2020,1,17,5,10,2,1,5,509,99,2,33,5,5,7,104,6
6910,2020,1,17,5,14,3,2,5,501,99,1,34,5,5,7,104,6
6911,2020,1,17,5,16,3,2,5,501,99,2,32,5,5,7,104,6
6912,2020,1,17,5,18,4,3,22,2201,99,1,23,3,3,5,104,6
6913,2020,1,17,5,19,4,3,5,507,99,2,26,4,4,6,104,6
6914,2020,1,18,6,10,2,1,5,507,99,2,38,6,6,8,97,6
6915,2020,1,18,6,16,3,2,5,509,99,1,40,7,7,9,104,6
6916,2020,1,19,7,15,3,2,5,513,99,1,27,4,4,6,99,6
6917,2020,1,20,1,11,2,1,5,501,99,1,59,10,10,12,97,6
6918,2020,1,20,1,15,3,2,5,501,99,1,43,7,7,9,97,6
6919,2020,1,20,1,17,3,2,5,511,99,2,47,8,8,10,97,6
6920,2020,1,21,2,13,3,2,5,501,99,1,33,5,5,7,97,6
6921,2020,1,22,3,11,2,1,5,501,99,1,42,7,7,9,97,6
6922,2020,1,22,3,13,3,2,4,408,99,1,44,7,7,9,97,6
6923,2020,1,22,3,15,3,2,5,510,99,2,23,3,3,5,104,6
6924,2020,1,23,4,9,2,1,5,501,99,2,35,6,6,8,104,6
6925,2020,1,23,4,11,2,1,5,509,99,2,30,5,5,7,104,6
6926,2020,1,23,4,11,2,1,5,501,99,1,29,4,4,6,104,6
6927,2020,1,23,4,14,3,2,5,501,99,1,30,5,5,7,104,6
6928,2020,1,23,4,15,3,2,5,513,99,1,65,11,12,14,104,6
6929,2020,1,23,4,16,3,2,5,501,99,1,48,8,8,10,104,6
6930,2020,1,23,4,17,3,2,5,513,99,1,65,11,12,14,104,6
6931,2020,1,23,4,18,4,3,5,509,99,1,23,3,3,5,104,6
6932,2020,1,24,5,15,3,2,5,511,99,1,41,7,7,9,94,6
6933,2020,1,24,5,18,4,3,5,511,99,2,36,6,6,8,104,6
6934,2020,1,24,5,19,4,3,5,513,99,1,28,4,4,6,104,6
6935,2020,1,25,6,10,2,1,5,513,99,1,58,10,10,12,99,6
6936,2020,1,25,6,12,3,2,5,511,99,1,49,8,8,10,104,6
6937,2020,1,26,7,11,2,1,5,511,99,1,31,5,5,7,104,6
6938,2020,1,26,7,16,3,2,5,514,99,1,39,6,6,8,94,6
6939,2020,1,26,7,20,4,3,5,501,99,1,56,10,10,12,97,6
6940,2020,1,28,2,11,2,1,5,505,99,1,57,10,10,12,104,6
6941,2020,1,28,2,16,3,2,5,513,99,2,32,5,5,7,104,6
6942,2020,1,29,3,6,2,1,5,509,99,2,37,6,6,8,104,6
6943,2020,1,29,3,10,2,1,5,505,99,1,50,9,9,11,104,6
6944,2020,1,29,3,11,2,1,5,511,99,1,33,5,5,7,104,6
6945,2020,1,29,3,11,2,1,5,513,99,1,29,4,4,6,104,6
6946,2020,1,29,3,12,3,2,5,504,99,2,54,9,9,11,104,6
6947,2020,1,29,3,16,3,2,5,511,99,2,40,7,7,9,104,6
6948,2020,1,29,3,16,3,2,5,513,99,1,48,8,8,10,97,6
6949,2020,1,29,3,22,4,3,5,502,99,2,34,5,5,7,104,6
6950,2020,1,29,3,22,4,3,5,513,99,1,32,5,5,7,104,6
6951,2020,1,30,4,12,3,2,5,511,99,2,34,5,5,7,104,6
6952,2020,1,30,4,13,3,2,5,502,99,2,41,7,7,9,104,6
6953,2020,1,31,5,9,2,1,5,501,99,2,53,9,9,11,97,6
6954,2020,1,31,5,12,3,2,5,513,99,2,44,7,7,9,97,6
6955,2020,1,31,5,14,3,2,5,506,99,1,42,7,7,9,96,6
6956,2020,1,31,5,15,3,2,5,513,99,2,37,6,6,8,104,6
6957,2020,1,31,5,16,3,2,5,507,99,2,38,6,6,8,104,6
6958,2020,1,3,5,12,3,2,18,1801,99,1,53,9,9,11,104,6
6959,2020,1,3,5,19,4,3,18,1801,99,2,41,7,7,9,97,6
6960,2020,1,9,4,13,3,2,18,1801,99,1,24,3,3,5,104,6
6961,2020,1,9,4,16,3,2,18,1801,99,2,21,3,3,5,104,6
6962,2020,1,9,4,19,4,3,18,1804,99,2,48,8,8,10,104,6
6963,2020,1,9,4,19,4,3,18,1801,99,2,29,4,4,6,104,6
6964,2020,1,10,5,14,3,2,18,1804,99,1,23,3,3,5,104,6
6965,2020,1,12,7,9,2,1,18,1801,99,1,44,7,7,9,104,6
6966,2020,1,13,1,15,3,2,18,1801,99,1,39,6,6,8,104,6
6967,2020,1,14,2,14,3,2,18,1801,99,2,61,11,11,13,97,6
6968,2020,1,15,3,12,3,2,18,1803,99,1,27,4,4,6,104,6
6969,2020,1,15,3,19,4,3,18,1803,99,2,19,2,2,4,104,6
6970,2020,1,16,4,15,3,2,18,1801,99,1,31,5,5,7,97,6
6971,2020,1,16,4,17,3,2,18,1801,99,1,28,4,4,6,97,6
6972,2020,1,20,1,18,4,3,18,1801,99,2,41,7,7,9,104,6
6973,2020,1,21,2,17,3,2,18,1804,99,2,65,11,12,14,104,6
6974,2020,1,22,3,11,2,1,18,1801,99,2,41,7,7,9,104,6
6975,2020,1,23,4,15,3,2,18,1801,99,1,16,2,2,4,104,6
6976,2020,1,23,4,11,2,1,18,1804,99,1,31,5,5,7,104,6
6977,2020,1,29,3,16,3,2,18,1804,99,1,62,11,11,13,104,6
6978,2020,1,31,5,12,3,2,18,1804,99,1,70,11,13,15,104,6
6979,2020,1,31,5,15,3,2,18,1801,99,1,35,6,6,8,97,6
6980,2020,1,31,5,13,3,2,18,1802,99,1,999,12,16,18,104,6
6981,2020,1,31,5,13,3,2,18,1801,99,2,25,4,4,6,97,6
6982,2020,1,3,5,18,4,3,6,602,99,2,21,3,3,5,104,6
6983,2020,1,3,5,18,4,3,6,608,99,1,21,3,3,5,104,6
